#time,accel_x,accel_y,accel_z
314.177476,-814.226536,-9400.615463,-1378.971896
314.177798,-814.226536,-9252.574275,-1608.800546
314.178120,-740.205942,-9474.636058,-1455.581446
314.178441,-740.205942,-9326.594869,-1762.019645
314.178763,-740.205942,-9252.574275,-1532.190996
314.179085,-370.102971,-9326.594869,-1455.581446
314.179407,-592.164754,-9326.594869,-1608.800546
314.179729,-666.185348,-9474.636058,-1532.190996
314.180051,-962.267725,-9474.636058,-1225.752797
314.180373,-888.247130,-9400.615463,-1532.190996
314.180695,-592.164754,-9622.677246,-1455.581446
314.181016,-666.185348,-9622.677246,-1532.190996
314.181338,-666.185348,-9474.636058,-1302.362347
314.181660,-296.082377,-9326.594869,-1225.752797
314.181982,0.000000,-9252.574275,-1532.190996
314.182304,-296.082377,-9252.574275,-1532.190996
314.182626,-296.082377,-9178.553681,-1302.362347
314.182948,-370.102971,-9400.615463,-1532.190996
314.183270,-444.123565,-9326.594869,-1455.581446
314.183591,-518.144159,-9252.574275,-1149.143247
314.183913,-444.123565,-9474.636058,-1302.362347
314.184235,-222.061783,-9326.594869,-1532.190996
314.184557,-222.061783,-9474.636058,-1608.800546
314.184879,-296.082377,-9326.594869,-1608.800546
314.185201,74.020594,-9326.594869,-1685.410096
314.185523,0.000000,-8808.450710,-1378.971896
314.185844,-296.082377,-9474.636058,-1455.581446
314.186166,-296.082377,-9474.636058,-1455.581446
314.186488,-444.123565,-9474.636058,-1302.362347
314.186810,-814.226536,-9548.656652,-919.314598
314.187132,222.061783,-9770.718434,-1532.190996
314.187454,-222.061783,-9104.533087,-1225.752797
314.187776,0.000000,-9030.512492,-1532.190996
314.188098,74.020594,-9252.574275,-1532.190996
314.188419,0.000000,-9252.574275,-1455.581446
314.188741,-148.041188,-9622.677246,-1149.143247
314.189063,74.020594,-9918.759623,-1608.800546
314.189385,-444.123565,-9548.656652,-1378.971896
314.189707,-370.102971,-9548.656652,-1302.362347
314.190029,-370.102971,-9252.574275,-1608.800546
314.190351,0.000000,-9030.512492,-1608.800546
314.190673,296.082377,-9326.594869,-1685.410096
314.190994,0.000000,-9252.574275,-1225.752797
314.191316,-222.061783,-9400.615463,-1608.800546
314.191638,-296.082377,-9400.615463,-1685.410096
314.191960,-370.102971,-9474.636058,-1532.190996
314.192282,-296.082377,-9326.594869,-1378.971896
314.192604,-444.123565,-9622.677246,-1302.362347
314.192926,-518.144159,-9178.553681,-1608.800546
314.193247,-518.144159,-9326.594869,-1608.800546
314.193569,-518.144159,-9178.553681,-1532.190996
314.193891,-740.205942,-9326.594869,-995.924147
314.194213,-222.061783,-9474.636058,-1685.410096
314.194535,-740.205942,-9474.636058,-1225.752797
314.194857,-740.205942,-9400.615463,-1378.971896
314.195179,-666.185348,-9548.656652,-1378.971896
314.195501,-222.061783,-9474.636058,-1378.971896
314.195822,-444.123565,-9104.533087,-1072.533697
314.196144,-814.226536,-9474.636058,-1378.971896
314.196466,-592.164754,-9326.594869,-1532.190996
314.196788,0.000000,-9474.636058,-1532.190996
314.197110,814.226536,-9770.718434,-1762.019645
314.197432,888.247130,-9770.718434,-459.657299
314.197754,518.144159,-9474.636058,-383.047749
314.198076,148.041188,-8956.491898,-612.876398
314.198397,0.000000,-8956.491898,-1608.800546
314.198719,-444.123565,-9474.636058,-1838.629195
314.199041,-1332.370696,-9030.512492,-995.924147
314.199363,-1258.350101,-8734.430116,-1225.752797
314.199685,-592.164754,-9178.553681,-1915.238745
314.200007,296.082377,-9992.780217,-1685.410096
314.200329,0.000000,-10140.821405,-689.485948
314.200650,-222.061783,-9104.533087,-842.705048
314.200972,592.164754,-9252.574275,-1455.581446
314.201294,1776.494261,-10140.821405,-2221.676944
314.201616,1628.453072,-10436.903782,-1378.971896
314.201938,1036.288319,-9252.574275,-383.047749
314.202260,1850.514855,-8512.368333,-383.047749
314.202582,3627.009116,-9622.677246,-1378.971896
314.202904,3404.947333,-9400.615463,-536.266849
314.203225,2886.803174,-8438.347739,0.000000
314.203547,2738.761985,-7994.224174,76.609550
314.203869,3478.967927,-8364.327145,-766.095498
314.204191,3404.947333,-9474.636058,-1149.143247
314.204513,3108.864956,-9178.553681,-383.047749
314.204835,2664.741391,-8216.285956,-995.924147
314.205157,3404.947333,-8216.285956,-2145.067394
314.205479,4219.173869,-10140.821405,-2221.676944
314.205800,4663.297435,-10807.006753,-1302.362347
314.206122,4145.153275,-9918.759623,-842.705048
314.206444,3997.112087,-9696.697840,-1225.752797
314.206766,4589.276840,-10732.986159,-1838.629195
314.207088,4293.194464,-9844.739029,-2068.457845
314.207410,3182.885551,-9326.594869,-2451.505594
314.207732,3182.885551,-9104.533087,-1608.800546
314.208053,3404.947333,-9400.615463,-1991.848295
314.208375,4293.194464,-9400.615463,-1762.019645
314.208697,5181.441594,-9104.533087,-1991.848295
314.209019,5995.668130,-9252.574275,-1685.410096
314.209341,6365.771101,-9252.574275,-1072.533697
314.209663,6217.729913,-8956.491898,-1225.752797
314.209985,5403.503377,-8808.450710,-1915.238745
314.210307,4145.153275,-9326.594869,-2145.067394
314.210628,2294.638420,-10288.862594,-2145.067394
314.210950,888.247130,-10955.047942,-2298.286494
314.211272,518.144159,-12213.398043,-1991.848295
314.211594,444.123565,-13027.624579,-1532.190996
314.211916,444.123565,-13471.748144,76.609550
314.212238,666.185348,-12731.542202,842.705048
314.212560,888.247130,-11103.089130,1532.190996
314.212882,1184.329507,-9770.718434,1685.410096
314.213203,518.144159,-7550.100608,1838.629195
314.213525,-962.267725,-5773.606348,1225.752797
314.213847,-1850.514855,-4145.153275,0.000000
314.214169,-1110.308913,-4441.235652,-2068.457845
314.214491,296.082377,-5403.503377,-3064.381992
314.214813,1924.535449,-5847.626942,-3753.867940
314.215135,3849.070898,-6587.832884,-3217.601092
314.215456,6143.709319,-8142.265362,-4136.915689
314.215778,7031.956449,-10881.027347,-4903.011187
314.216100,6365.771101,-13027.624579,-4903.011187
314.216422,4885.359217,-13841.851115,-3524.039291
314.216744,4367.215058,-14656.077652,-2068.457845
314.217066,3775.050304,-14582.057057,-1762.019645
314.217388,2590.720797,-13175.665768,0.000000
314.217710,1036.288319,-11103.089130,2528.115143
314.218031,296.082377,-8956.491898,3447.429741
314.218353,74.020594,-6439.791695,3600.648841
314.218675,888.247130,-4589.276840,3064.381992
314.218997,814.226536,-3256.906145,2068.457845
314.219319,592.164754,-4071.132681,995.924147
314.219641,740.205942,-6513.812290,1072.533697
314.219963,1036.288319,-7402.059420,383.047749
314.220285,518.144159,-7328.038826,-2145.067394
314.220606,1258.350101,-9548.656652,-4903.011187
314.220928,1998.556043,-12583.501014,-5898.935335
314.221250,1702.473667,-16062.468941,-5209.449386
314.221572,296.082377,-17912.983796,-4366.744339
314.221894,0.000000,-16580.613101,-3524.039291
