#time,accel_x,accel_y,accel_z
450.621456,-222.061783,-9252.574275,-1915.238745
450.621778,-444.123565,-9548.656652,-1532.190996
450.622100,-370.102971,-9326.594869,-1915.238745
450.622422,-296.082377,-9400.615463,-1915.238745
450.622745,0.000000,-9252.574275,-2374.896044
450.623067,-592.164754,-9104.533087,-1838.629195
450.623389,-370.102971,-9252.574275,-1838.629195
450.623712,-444.123565,-9326.594869,-1991.848295
450.624034,-296.082377,-9400.615463,-1762.019645
450.624356,-148.041188,-9622.677246,-1762.019645
450.624679,-296.082377,-9622.677246,-1762.019645
450.625001,-296.082377,-9474.636058,-1762.019645
450.625323,-370.102971,-9326.594869,-1608.800546
450.625646,-370.102971,-9326.594869,-1762.019645
450.625968,-444.123565,-9326.594869,-1838.629195
450.626290,-370.102971,-9326.594869,-1608.800546
450.626612,-740.205942,-9696.697840,-1915.238745
450.626935,-518.144159,-9696.697840,-1762.019645
450.627257,-444.123565,-9474.636058,-1915.238745
450.627579,-370.102971,-9474.636058,-1608.800546
450.627902,-370.102971,-9104.533087,-995.924147
450.628224,-592.164754,-9252.574275,-995.924147
450.628546,-370.102971,-9400.615463,-1608.800546
450.628869,-444.123565,-9474.636058,-1608.800546
450.629191,-592.164754,-9474.636058,-1608.800546
450.629513,-740.205942,-9548.656652,-1378.971896
450.629835,-740.205942,-9696.697840,-766.095498
450.630158,-370.102971,-9400.615463,-1225.752797
450.630480,-370.102971,-9252.574275,-1532.190996
450.630802,-296.082377,-9104.533087,-1532.190996
450.631125,0.000000,-9252.574275,-1455.581446
450.631447,-444.123565,-9030.512492,-1149.143247
450.631769,-296.082377,-9548.656652,-1762.019645
450.632092,-444.123565,-9696.697840,-1302.362347
450.632414,-370.102971,-9474.636058,-1149.143247
450.632736,-518.144159,-9178.553681,-1302.362347
450.633059,-296.082377,-9030.512492,-1225.752797
450.633381,-296.082377,-8956.491898,-1072.533697
450.633703,-370.102971,-9030.512492,-995.924147
450.634025,-518.144159,-9030.512492,-1149.143247
450.634348,-444.123565,-9252.574275,-1225.752797
450.634670,-740.205942,-9326.594869,-1225.752797
450.634992,-666.185348,-9474.636058,-1302.362347
450.635315,-888.247130,-8882.471304,-1149.143247
450.635637,-518.144159,-8956.491898,-1302.362347
450.635959,-296.082377,-8882.471304,-1302.362347
450.636282,-296.082377,-9030.512492,-1378.971896
450.636604,-296.082377,-9474.636058,-995.924147
450.636926,-592.164754,-9252.574275,-1762.019645
450.637248,-666.185348,-9400.615463,-1838.629195
450.637571,-444.123565,-9474.636058,-1838.629195
450.637893,-296.082377,-9474.636058,-1608.800546
450.638215,-148.041188,-9104.533087,-1608.800546
450.638538,0.000000,-9030.512492,-1532.190996
450.638860,74.020594,-9252.574275,-1838.629195
450.639182,-222.061783,-9178.553681,-1838.629195
450.639505,-444.123565,-9104.533087,-1762.019645
450.639827,-370.102971,-9622.677246,-1915.238745
450.640149,-222.061783,-9844.739029,-1915.238745
450.640472,-370.102971,-9474.636058,-1838.629195
450.640794,0.000000,-9548.656652,-1915.238745
450.641116,0.000000,-9326.594869,-1915.238745
450.641438,0.000000,-9326.594869,-2145.067394
450.641761,0.000000,-9474.636058,-2145.067394
450.642083,-370.102971,-9474.636058,-1762.019645
450.642405,-666.185348,-9622.677246,-1991.848295
450.642728,-592.164754,-9474.636058,-2145.067394
450.643050,-444.123565,-9474.636058,-2145.067394
450.643372,-444.123565,-9474.636058,-1838.629195
450.643695,-296.082377,-9178.553681,-1838.629195
450.644017,-296.082377,-9474.636058,-2068.457845
450.644339,-444.123565,-9400.615463,-1991.848295
450.644661,-592.164754,-9474.636058,-1762.019645
450.644984,-592.164754,-9622.677246,-1915.238745
450.645306,-666.185348,-9252.574275,-1685.410096
450.645628,0.000000,-9770.718434,-1532.190996
450.645951,-296.082377,-9474.636058,-1838.629195
450.646273,-222.061783,-9400.615463,-1915.238745
450.646595,-370.102971,-9326.594869,-1532.190996
450.646918,-370.102971,-9400.615463,-1532.190996
450.647240,-222.061783,-9622.677246,-2068.457845
450.647562,-666.185348,-9474.636058,-1532.190996
450.647885,-370.102971,-9474.636058,-1608.800546
450.648207,-444.123565,-9474.636058,-1378.971896
450.648529,-370.102971,-9178.553681,-1225.752797
450.648851,0.000000,-9326.594869,-995.924147
450.649174,-518.144159,-8882.471304,-842.705048
450.649496,-296.082377,-9178.553681,-1378.971896
450.649818,-518.144159,-9326.594869,-1378.971896
450.650141,-444.123565,-9474.636058,-1455.581446
450.650463,-296.082377,-9844.739029,-1072.533697
450.650785,-814.226536,-9104.533087,-1072.533697
450.651108,-444.123565,-9400.615463,-1225.752797
450.651430,0.000000,-9326.594869,-1149.143247
450.651752,592.164754,-9104.533087,-1378.971896
450.652075,1776.494261,-9474.636058,-1685.410096
450.652397,2664.741391,-9178.553681,-995.924147
450.652719,2146.597232,-8956.491898,-153.219100
450.653041,814.226536,-8660.409521,-306.438199
450.653364,0.000000,-9104.533087,-1608.800546
450.653686,-1184.329507,-9400.615463,-2374.896044
450.654008,-2516.700203,-9696.697840,-1455.581446
450.654331,-3256.906145,-9474.636058,-1915.238745
450.654653,-3108.864956,-9178.553681,-2451.505594
450.654975,-1110.308913,-9696.697840,-2451.505594
450.655298,1702.473667,-10658.965565,-1838.629195
450.655620,3108.864956,-10881.027347,-383.047749
450.655942,3182.885551,-9696.697840,153.219100
450.656264,2294.638420,-8586.388927,0.000000
450.656587,2294.638420,-9178.553681,-1685.410096
450.656909,2664.741391,-9844.739029,-2298.286494
450.657231,2072.576638,-9474.636058,-1838.629195
450.657554,370.102971,-8068.244768,-383.047749
450.657876,-222.061783,-7105.977043,0.000000
450.658198,1258.350101,-8142.265362,-2145.067394
450.658521,1702.473667,-9770.718434,-2604.724693
450.658843,0.000000,-9770.718434,-995.924147
450.659165,-1480.411884,-8882.471304,-1225.752797
450.659488,-1406.391290,-8882.471304,-2757.943793
450.659810,-370.102971,-9474.636058,-3753.867940
450.660132,296.082377,-10066.800811,-1915.238745
450.660454,444.123565,-10807.006753,-1225.752797
450.660777,1554.432478,-9918.759623,-2221.676944
450.661099,2960.823768,-8808.450710,-1991.848295
450.661421,4071.132681,-10066.800811,-1455.581446
450.661744,4737.318029,-11621.233289,-459.657299
450.662066,3552.988522,-9918.759623,-1072.533697
450.662388,2664.741391,-8068.244768,-1532.190996
450.662711,2590.720797,-7476.080014,-995.924147
450.663033,2590.720797,-8290.306550,-1991.848295
450.663355,1998.556043,-8142.265362,-2068.457845
450.663677,1036.288319,-7846.182985,-1608.800546
450.664000,1702.473667,-9474.636058,-766.095498
450.664322,2516.700203,-10732.986159,-536.266849
450.664644,3404.947333,-10140.821405,-1608.800546
450.664967,2368.659014,-9474.636058,-2298.286494
450.665289,2590.720797,-10362.883188,-1685.410096
450.665611,3182.885551,-9992.780217,-1302.362347
450.665934,2886.803174,-9622.677246,-2451.505594
450.666256,2516.700203,-9474.636058,-2451.505594
450.666578,2812.782580,-10584.944971,-1915.238745
450.666901,3108.864956,-9844.739029,-1149.143247
450.667223,3034.844362,-9474.636058,-1915.238745
450.667545,2146.597232,-9400.615463,-1838.629195
450.667867,2146.597232,-9326.594869,-1072.533697
450.668190,1406.391290,-7994.224174,-383.047749
450.668512,296.082377,-7772.162391,-1915.238745
450.668834,-666.185348,-8882.471304,-2221.676944
450.669157,-1036.288319,-9622.677246,-1838.629195
450.669479,-814.226536,-10510.924376,-1072.533697
450.669801,-296.082377,-11399.171507,0.000000
450.670124,0.000000,-12065.356855,-766.095498
450.670446,1036.288319,-11621.233289,-306.438199
450.670768,1480.411884,-10584.944971,-306.438199
450.671090,2072.576638,-9844.739029,-383.047749
450.671413,2220.617826,-8734.430116,-689.485948
450.671735,2590.720797,-8586.388927,-919.314598
450.672057,1850.514855,-7920.203579,-459.657299
450.672380,1702.473667,-8142.265362,-612.876398
450.672702,1850.514855,-8364.327145,-1455.581446
450.673024,2072.576638,-9030.512492,-919.314598
450.673347,1554.432478,-8734.430116,0.000000
450.673669,1258.350101,-7994.224174,-842.705048
450.673991,1554.432478,-8068.244768,-1915.238745
450.674314,1776.494261,-8512.368333,-1762.019645
450.674636,1702.473667,-8956.491898,-1225.752797
450.674958,1406.391290,-8956.491898,-1149.143247
450.675280,1036.288319,-9400.615463,-1685.410096
450.675603,1258.350101,-10584.944971,-1762.019645
450.675925,1480.411884,-11325.150913,-995.924147
450.676247,1406.391290,-11177.109724,-842.705048
450.676570,1480.411884,-10584.944971,-995.924147
450.676892,1998.556043,-9992.780217,-689.485948
