#time,accel_x,accel_y,accel_z
546.165926,-296.082377,-9252.574275,-1302.362347
546.166249,-222.061783,-9622.677246,-1838.629195
546.166571,-370.102971,-9622.677246,-1838.629195
546.166893,-518.144159,-9548.656652,-1762.019645
546.167215,-444.123565,-9548.656652,-1838.629195
546.167538,-370.102971,-9474.636058,-1608.800546
546.167860,0.000000,-9400.615463,-1838.629195
546.168182,0.000000,-9104.533087,-1532.190996
546.168505,-370.102971,-9178.553681,-1608.800546
546.168827,-592.164754,-9474.636058,-1915.238745
546.169149,-518.144159,-9622.677246,-1532.190996
546.169472,-666.185348,-9622.677246,-1302.362347
546.169794,-518.144159,-9622.677246,-1762.019645
546.170116,-518.144159,-9622.677246,-1608.800546
546.170438,-592.164754,-9474.636058,-1685.410096
546.170761,-592.164754,-9326.594869,-1608.800546
546.171083,-592.164754,-9474.636058,-1685.410096
546.171405,-370.102971,-9104.533087,-1838.629195
546.171728,-444.123565,-9252.574275,-1378.971896
546.172050,-518.144159,-9326.594869,-1532.190996
546.172372,-444.123565,-9474.636058,-1455.581446
546.172695,-444.123565,-9548.656652,-1302.362347
546.173017,-444.123565,-9252.574275,-1378.971896
546.173339,-518.144159,-9104.533087,-1225.752797
546.173662,-222.061783,-9178.553681,-1608.800546
546.173984,-296.082377,-9104.533087,-1455.581446
546.174306,-370.102971,-9104.533087,-1455.581446
546.174628,-222.061783,-9474.636058,-1225.752797
546.174951,-444.123565,-9030.512492,-1072.533697
546.175273,-148.041188,-9474.636058,-1225.752797
546.175595,-296.082377,-9252.574275,-1302.362347
546.175918,0.000000,-9104.533087,-1149.143247
546.176240,0.000000,-9178.553681,-1378.971896
546.176562,-518.144159,-8364.327145,-1608.800546
546.176885,-370.102971,-9030.512492,-1532.190996
546.177207,-370.102971,-9030.512492,-1378.971896
546.177529,-370.102971,-9104.533087,-1378.971896
546.177851,-518.144159,-9326.594869,-1455.581446
546.178174,-296.082377,-9400.615463,-1762.019645
546.178496,-592.164754,-8660.409521,-1378.971896
546.178818,-592.164754,-9030.512492,-1608.800546
546.179141,-444.123565,-8956.491898,-1915.238745
546.179463,-444.123565,-9104.533087,-1608.800546
546.179785,-666.185348,-9252.574275,-1685.410096
546.180108,-518.144159,-9474.636058,-1608.800546
546.180430,-666.185348,-9696.697840,-1838.629195
546.180752,-592.164754,-9474.636058,-1991.848295
546.181074,-592.164754,-9474.636058,-1838.629195
546.181397,-666.185348,-9326.594869,-1685.410096
546.181719,-666.185348,-9252.574275,-1225.752797
546.182041,0.000000,-9400.615463,-2451.505594
546.182364,0.000000,-9400.615463,-2068.457845
546.182686,-296.082377,-9474.636058,-2145.067394
546.183008,-370.102971,-9696.697840,-2068.457845
546.183331,-370.102971,-9548.656652,-1685.410096
546.183653,-296.082377,-9548.656652,-1302.362347
546.183975,-222.061783,-9622.677246,-1915.238745
546.184297,0.000000,-9326.594869,-2068.457845
546.184620,-148.041188,-9400.615463,-1915.238745
546.184942,-296.082377,-9400.615463,-1991.848295
546.185264,-444.123565,-9770.718434,-2145.067394
546.185587,-296.082377,-9474.636058,-1685.410096
546.185909,-592.164754,-9622.677246,-1762.019645
546.186231,-666.185348,-9622.677246,-2145.067394
546.186554,-370.102971,-9326.594869,-1685.410096
546.186876,666.185348,-9252.574275,-2145.067394
546.187198,2220.617826,-9548.656652,-1915.238745
546.187520,2516.700203,-9252.574275,-1149.143247
546.187843,1924.535449,-8586.388927,0.000000
546.188165,888.247130,-8512.368333,-459.657299
546.188487,-148.041188,-9178.553681,-2374.896044
546.188810,-1184.329507,-8956.491898,-2374.896044
546.189132,-2516.700203,-9696.697840,-2221.676944
546.189454,-3627.009116,-9696.697840,-2068.457845
546.189777,-3330.926739,-9030.512492,-2604.724693
546.190099,-1406.391290,-9622.677246,-2451.505594
546.190421,1258.350101,-10288.862594,-1991.848295
546.190743,3404.947333,-10510.924376,-459.657299
546.191066,2516.700203,-9326.594869,383.047749
546.191388,1702.473667,-8512.368333,76.609550
546.191710,2072.576638,-9474.636058,-1302.362347
546.192033,2368.659014,-9844.739029,-1838.629195
546.192355,1406.391290,-8808.450710,-1302.362347
546.192677,518.144159,-7994.224174,76.609550
546.193000,444.123565,-7031.956449,-153.219100
546.193322,1776.494261,-8142.265362,-1838.629195
546.193644,2368.659014,-9918.759623,-2145.067394
546.193966,296.082377,-9474.636058,-153.219100
546.194289,-1036.288319,-9474.636058,-306.438199
546.194611,-962.267725,-9474.636058,-2681.334243
