#time,accel_x,accel_y,accel_z
476.843009,-222.061783,-9400.615463,-1608.800546
476.843331,-370.102971,-9474.636058,-1455.581446
476.843653,-740.205942,-9548.656652,-1608.800546
476.843976,-370.102971,-9696.697840,-1685.410096
476.844298,-740.205942,-9252.574275,-1838.629195
476.844620,-222.061783,-9474.636058,-1378.971896
476.844942,-370.102971,-9252.574275,-1608.800546
476.845264,-370.102971,-9326.594869,-1608.800546
476.845586,-518.144159,-9400.615463,-1762.019645
476.845908,-370.102971,-9474.636058,-1762.019645
476.846230,-148.041188,-9474.636058,-1455.581446
476.846552,-444.123565,-9474.636058,-1685.410096
476.846875,-148.041188,-9400.615463,-1762.019645
476.847197,-444.123565,-9252.574275,-1532.190996
476.847519,-222.061783,-9178.553681,-1378.971896
476.847841,-592.164754,-8586.388927,-1378.971896
476.848163,-518.144159,-9178.553681,-1532.190996
476.848485,-296.082377,-9326.594869,-1762.019645
476.848807,-444.123565,-9252.574275,-1762.019645
476.849129,-296.082377,-9178.553681,-1838.629195
476.849452,-148.041188,-9178.553681,-1532.190996
476.849774,-444.123565,-9104.533087,-1532.190996
476.850096,-296.082377,-9400.615463,-1762.019645
476.850418,-296.082377,-9400.615463,-1685.410096
476.850740,-444.123565,-9104.533087,-1991.848295
476.851062,-518.144159,-9178.553681,-1149.143247
476.851384,-444.123565,-9326.594869,-1455.581446
476.851706,-222.061783,-9400.615463,-1608.800546
476.852029,-370.102971,-9326.594869,-1608.800546
476.852351,-444.123565,-9326.594869,-1685.410096
476.852673,-370.102971,-9252.574275,-1762.019645
476.852995,-370.102971,-8882.471304,-1455.581446
476.853317,-444.123565,-9474.636058,-1915.238745
476.853639,-444.123565,-9474.636058,-1838.629195
476.853961,-370.102971,-9252.574275,-1532.190996
476.854283,-222.061783,-9474.636058,-1838.629195
476.854605,-370.102971,-9622.677246,-1149.143247
476.854928,0.000000,-9622.677246,-2145.067394
476.855250,-444.123565,-9696.697840,-2145.067394
476.855572,-592.164754,-9622.677246,-1762.019645
476.855894,-518.144159,-9622.677246,-1991.848295
476.856216,-592.164754,-9770.718434,-1991.848295
476.856538,-296.082377,-9474.636058,-1991.848295
476.856860,-666.185348,-9400.615463,-1838.629195
476.857182,-444.123565,-9400.615463,-1838.629195
476.857505,-296.082377,-9474.636058,-1455.581446
476.857827,-296.082377,-9252.574275,-1608.800546
476.858149,-444.123565,-9326.594869,-2374.896044
476.858471,-592.164754,-9400.615463,-1378.971896
476.858793,-592.164754,-9548.656652,-1685.410096
476.859115,-592.164754,-9622.677246,-1685.410096
476.859437,-518.144159,-9548.656652,-1762.019645
476.859759,-370.102971,-9326.594869,-1225.752797
476.860081,-296.082377,-9548.656652,-1762.019645
476.860404,-296.082377,-9474.636058,-1378.971896
