#time,accel_x,accel_y,accel_z
110.486826,-518.144159,-9326.594869,-1225.752797
110.487148,-518.144159,-9030.512492,-1302.362347
110.487470,-296.082377,-9400.615463,-1302.362347
110.487792,-444.123565,-9252.574275,-1532.190996
110.488114,-592.164754,-9178.553681,-1225.752797
110.488436,-296.082377,-9104.533087,-1378.971896
110.488757,-518.144159,-9474.636058,-1225.752797
110.489079,-444.123565,-9252.574275,-1455.581446
110.489401,-222.061783,-9400.615463,-1302.362347
110.489723,-518.144159,-9252.574275,-1302.362347
110.490045,-148.041188,-9178.553681,-1608.800546
110.490367,-222.061783,-9326.594869,-1225.752797
110.490689,-222.061783,-9400.615463,-1302.362347
110.491011,0.000000,-9474.636058,-1149.143247
110.491333,-370.102971,-9326.594869,-1302.362347
110.491655,0.000000,-9622.677246,-919.314598
110.491977,-74.020594,-9030.512492,-1149.143247
110.492299,0.000000,-9252.574275,-1302.362347
110.492620,0.000000,-9252.574275,-1302.362347
110.492942,-222.061783,-9030.512492,-1149.143247
110.493264,0.000000,-9252.574275,-1532.190996
110.493586,222.061783,-9326.594869,-1608.800546
110.493908,74.020594,-9326.594869,-1608.800546
110.494230,0.000000,-9474.636058,-1302.362347
110.494552,0.000000,-9622.677246,-1455.581446
110.494874,0.000000,-9474.636058,-1532.190996
110.495196,0.000000,-9992.780217,-1838.629195
110.495518,0.000000,-9400.615463,-1455.581446
110.495840,-222.061783,-9400.615463,-1608.800546
110.496162,0.000000,-9622.677246,-1685.410096
110.496483,-222.061783,-9474.636058,-1455.581446
110.496805,-370.102971,-9474.636058,-1532.190996
110.497127,-666.185348,-9252.574275,-1302.362347
110.497449,-370.102971,-9400.615463,-1685.410096
110.497771,-518.144159,-9400.615463,-1532.190996
110.498093,-296.082377,-9474.636058,-1685.410096
110.498415,-370.102971,-9400.615463,-1838.629195
110.498737,-222.061783,-9696.697840,-1991.848295
110.499059,-740.205942,-9400.615463,-1838.629195
110.499381,-518.144159,-9770.718434,-1685.410096
110.499703,-666.185348,-9696.697840,-1762.019645
110.500025,-592.164754,-9474.636058,-1685.410096
110.500346,-222.061783,-9770.718434,-1685.410096
110.500668,-740.205942,-9030.512492,-1838.629195
110.500990,-740.205942,-9622.677246,-1838.629195
110.501312,-518.144159,-9770.718434,-1685.410096
110.501634,-666.185348,-9474.636058,-1455.581446
110.501956,-592.164754,-9474.636058,-1685.410096
110.502278,-222.061783,-9104.533087,-1838.629195
110.502600,-444.123565,-9326.594869,-1455.581446
110.502922,-370.102971,-9400.615463,-1455.581446
110.503244,-370.102971,-9326.594869,-1378.971896
110.503566,296.082377,-9326.594869,-1838.629195
110.503888,1036.288319,-9622.677246,-2298.286494
110.504209,1480.411884,-9770.718434,-1149.143247
110.504531,814.226536,-9622.677246,-383.047749
110.504853,518.144159,-9030.512492,-612.876398
110.505175,444.123565,-9030.512492,-1378.971896
110.505497,0.000000,-9178.553681,-1991.848295
110.505819,-1110.308913,-8438.347739,-1072.533697
110.506141,-1036.288319,-8882.471304,-1455.581446
110.506463,-518.144159,-9474.636058,-1762.019645
110.506785,0.000000,-10140.821405,-1532.190996
110.507107,-296.082377,-10510.924376,-612.876398
110.507429,-296.082377,-9474.636058,-459.657299
110.507751,1110.308913,-8956.491898,-1455.581446
110.508072,1850.514855,-9622.677246,-2068.457845
110.508394,1850.514855,-10066.800811,-1378.971896
110.508716,1332.370696,-9178.553681,0.000000
110.509038,1406.391290,-8364.327145,0.000000
110.509360,3478.967927,-9400.615463,-1072.533697
110.509682,3775.050304,-9918.759623,-995.924147
110.510004,2368.659014,-9030.512492,76.609550
110.510326,1850.514855,-7772.162391,229.828649
110.510648,2294.638420,-7994.224174,-995.924147
110.510970,2294.638420,-8808.450710,-1072.533697
110.511292,1628.453072,-9104.533087,-689.485948
110.511614,666.185348,-8290.306550,-1149.143247
110.511935,1480.411884,-7994.224174,-2451.505594
110.512257,2220.617826,-9918.759623,-2451.505594
110.512579,2294.638420,-11103.089130,-1838.629195
110.512901,2294.638420,-10732.986159,-689.485948
110.513223,2368.659014,-10140.821405,-1838.629195
110.513545,3108.864956,-10955.047942,-1608.800546
110.513867,3478.967927,-10510.924376,-1378.971896
110.514189,3034.844362,-9326.594869,-2221.676944
110.514511,2590.720797,-8142.265362,-1149.143247
110.514833,3552.988522,-9474.636058,-995.924147
110.515155,3478.967927,-8808.450710,-1302.362347
110.515477,2738.761985,-8956.491898,-1149.143247
110.515798,1924.535449,-8956.491898,-536.266849
110.516120,1332.370696,-8364.327145,-919.314598
110.516442,962.267725,-8290.306550,-2221.676944
110.516764,666.185348,-8290.306550,-2374.896044
110.517086,444.123565,-8512.368333,-2757.943793
110.517408,1036.288319,-9178.553681,-2528.115143
110.517730,1554.432478,-9474.636058,-2834.553343
110.518052,1924.535449,-10288.862594,-1991.848295
110.518374,1554.432478,-10436.903782,-2451.505594
110.518696,592.164754,-10436.903782,-2757.943793
110.519018,-370.102971,-10732.986159,-2451.505594
110.519339,-1850.514855,-10288.862594,-2911.162892
110.519661,-3701.029710,-10436.903782,-2528.115143
110.519983,-5477.523971,-10807.006753,-1991.848295
110.520305,-7105.977043,-11251.130318,-689.485948
110.520627,-7328.038826,-11029.068536,-612.876398
110.520949,-6291.750507,-11029.068536,-1072.533697
110.521271,-4515.256246,-11029.068536,0.000000
110.521593,-2590.720797,-9178.553681,383.047749
110.521915,-370.102971,-7994.224174,1149.143247
110.522237,1554.432478,-7402.059420,766.095498
110.522559,2960.823768,-7179.997637,0.000000
110.522881,3478.967927,-7624.121203,-153.219100
110.523202,3627.009116,-7994.224174,-536.266849
110.523524,2960.823768,-8290.306550,-1302.362347
110.523846,3034.844362,-9104.533087,-1838.629195
110.524168,2146.597232,-9252.574275,-1685.410096
110.524490,962.267725,-8586.388927,-1685.410096
110.524812,-222.061783,-7994.224174,-1608.800546
110.525134,-1628.453072,-7105.977043,-2911.162892
110.525456,-3404.947333,-7624.121203,-2757.943793
110.525778,-5329.482782,-7179.997637,-2451.505594
110.526100,-6217.729913,-7920.203579,-2451.505594
110.526422,-5403.503377,-8216.285956,-2451.505594
110.526744,-3997.112087,-9030.512492,-2451.505594
110.527065,-2368.659014,-9622.677246,-2374.896044
110.527387,-1036.288319,-9844.739029,-1302.362347
110.527709,0.000000,-10510.924376,-995.924147
110.528031,1036.288319,-10584.944971,-1072.533697
110.528353,1480.411884,-10362.883188,-842.705048
110.528675,1184.329507,-9844.739029,-1532.190996
110.528997,-370.102971,-9400.615463,-1991.848295
110.529319,-1776.494261,-9992.780217,-2068.457845
110.529641,-3034.844362,-10807.006753,-1762.019645
110.529963,-4071.132681,-11769.274478,-1762.019645
110.530285,-4071.132681,-12731.542202,-1302.362347
110.530607,-3627.009116,-12657.521608,-1455.581446
110.530928,-2072.576638,-12287.418637,-1072.533697
110.531250,-296.082377,-11399.171507,-766.095498
110.531572,1036.288319,-10658.965565,-766.095498
110.531894,2442.679609,-9474.636058,-1225.752797
110.532216,4219.173869,-9030.512492,-919.314598
110.532538,5255.462188,-8882.471304,-1302.362347
110.532860,6217.729913,-8512.368333,-1608.800546
110.533182,6587.832884,-8660.409521,-1378.971896
110.533504,6513.812290,-9104.533087,-689.485948
110.533826,5995.668130,-9030.512492,-612.876398
110.534148,4515.256246,-7772.162391,-995.924147
110.534470,2664.741391,-7105.977043,-1378.971896
