#time,accel_x,accel_y,accel_z
351.310142,-370.102971,-9474.636058,-1915.238745
351.310464,-370.102971,-9252.574275,-2145.067394
351.310787,-296.082377,-9400.615463,-1991.848295
351.311109,-222.061783,-9548.656652,-1838.629195
351.311431,-296.082377,-9548.656652,-1608.800546
351.311754,-370.102971,-9474.636058,-1532.190996
351.312076,-148.041188,-9400.615463,-2298.286494
351.312398,-444.123565,-9326.594869,-1608.800546
351.312721,-370.102971,-9400.615463,-1838.629195
351.313043,-666.185348,-9178.553681,-1685.410096
351.313365,-592.164754,-9474.636058,-1838.629195
351.313688,-518.144159,-9474.636058,-1532.190996
351.314010,-444.123565,-9252.574275,-1302.362347
351.314332,-370.102971,-9474.636058,-1378.971896
351.314655,-370.102971,-9400.615463,-1378.971896
351.314977,-296.082377,-9252.574275,-1685.410096
351.315299,-370.102971,-9252.574275,-1685.410096
351.315622,-370.102971,-8882.471304,-1378.971896
351.315944,0.000000,-9696.697840,-1608.800546
351.316266,-518.144159,-9474.636058,-1532.190996
351.316589,-370.102971,-9548.656652,-1608.800546
351.316911,-370.102971,-9474.636058,-1302.362347
351.317233,-296.082377,-9474.636058,-1532.190996
351.317556,0.000000,-9400.615463,-1072.533697
351.317878,-370.102971,-9178.553681,-1378.971896
351.318200,-222.061783,-9252.574275,-1149.143247
351.318522,0.000000,-9400.615463,-1302.362347
351.318845,-444.123565,-9474.636058,-1302.362347
351.319167,-740.205942,-9474.636058,-995.924147
351.319489,-592.164754,-9474.636058,-1225.752797
351.319812,-592.164754,-9474.636058,-1302.362347
351.320134,-296.082377,-9252.574275,-1149.143247
351.320456,-370.102971,-8956.491898,-1225.752797
351.320779,-74.020594,-9178.553681,-1149.143247
351.321101,0.000000,-9326.594869,-1225.752797
351.321423,-518.144159,-9400.615463,-1302.362347
351.321746,-592.164754,-9474.636058,-1225.752797
351.322068,-518.144159,-9474.636058,-1378.971896
351.322390,-592.164754,-9474.636058,-1149.143247
351.322713,-222.061783,-9252.574275,-1608.800546
351.323035,-444.123565,-9252.574275,-1532.190996
351.323357,-296.082377,-8956.491898,-1378.971896
351.323680,-222.061783,-9252.574275,-1685.410096
351.324002,-222.061783,-9104.533087,-1685.410096
351.324324,-370.102971,-9548.656652,-1608.800546
351.324647,-666.185348,-9252.574275,-1378.971896
351.324969,-592.164754,-9474.636058,-1378.971896
351.325291,-592.164754,-9474.636058,-1685.410096
351.325614,-222.061783,-9326.594869,-1378.971896
351.325936,-518.144159,-8956.491898,-1991.848295
351.326258,-740.205942,-9178.553681,-995.924147
351.326581,-222.061783,-9252.574275,-1915.238745
351.326903,-296.082377,-9474.636058,-1838.629195
