#time,accel_x,accel_y,accel_z
438.808086,-148.041188,-9474.636058,-1378.971896
438.808407,-222.061783,-9474.636058,-995.924147
438.808729,-518.144159,-9474.636058,-1149.143247
438.809051,-222.061783,-9178.553681,-1072.533697
438.809373,-222.061783,-8808.450710,-919.314598
438.809694,0.000000,-9326.594869,-1378.971896
438.810016,0.000000,-8808.450710,-1225.752797
438.810338,0.000000,-9104.533087,-1225.752797
438.810660,-222.061783,-9474.636058,-1302.362347
438.810981,0.000000,-9548.656652,-995.924147
438.811303,-222.061783,-9326.594869,-1762.019645
438.811625,0.000000,-9622.677246,-1455.581446
438.811947,-296.082377,-9696.697840,-1378.971896
438.812268,-296.082377,-9252.574275,-1532.190996
438.812590,0.000000,-9252.574275,-1532.190996
438.812912,-222.061783,-9252.574275,-1149.143247
438.813234,0.000000,-9178.553681,-1685.410096
438.813555,-296.082377,-9104.533087,-1532.190996
438.813877,-444.123565,-9400.615463,-1455.581446
438.814199,-518.144159,-9548.656652,-1685.410096
438.814521,-740.205942,-9474.636058,-1378.971896
438.814842,-296.082377,-9622.677246,-1302.362347
438.815164,-148.041188,-9474.636058,-1915.238745
438.815486,-592.164754,-9474.636058,-1608.800546
438.815808,-444.123565,-9400.615463,-1838.629195
438.816129,-370.102971,-9400.615463,-1762.019645
438.816451,-518.144159,-9178.553681,-1685.410096
438.816773,-296.082377,-9474.636058,-2221.676944
438.817095,-518.144159,-9622.677246,-2145.067394
438.817416,-740.205942,-9770.718434,-1762.019645
438.817738,-888.247130,-9696.697840,-1608.800546
438.818060,-518.144159,-9992.780217,-1838.629195
438.818382,-444.123565,-9696.697840,-1991.848295
438.818703,-518.144159,-9548.656652,-1685.410096
438.819025,-296.082377,-9474.636058,-1685.410096
438.819347,-296.082377,-9548.656652,-1915.238745
438.819669,-370.102971,-9252.574275,-1378.971896
438.819990,-370.102971,-9400.615463,-1378.971896
438.820312,-296.082377,-9474.636058,-1762.019645
438.820634,-296.082377,-9696.697840,-1685.410096
438.820956,-370.102971,-9622.677246,-1608.800546
438.821277,-370.102971,-9474.636058,-1532.190996
438.821599,74.020594,-9400.615463,-1608.800546
438.821921,-296.082377,-9252.574275,-1455.581446
438.822243,0.000000,-9104.533087,-1685.410096
438.822564,-370.102971,-9178.553681,-1532.190996
438.822886,-222.061783,-9252.574275,-1608.800546
438.823208,0.000000,-9252.574275,-995.924147
438.823530,-444.123565,-8956.491898,-1532.190996
438.823851,-518.144159,-9474.636058,-1149.143247
438.824173,-222.061783,-9474.636058,-1149.143247
438.824495,-296.082377,-9326.594869,-1149.143247
438.824817,-148.041188,-9178.553681,-1532.190996
438.825138,0.000000,-8586.388927,-1378.971896
438.825460,0.000000,-9178.553681,-1225.752797
438.825782,0.000000,-9178.553681,-1302.362347
438.826104,296.082377,-9400.615463,-1378.971896
438.826425,962.267725,-9844.739029,-1225.752797
438.826747,1258.350101,-10066.800811,-919.314598
438.827069,666.185348,-9548.656652,-306.438199
438.827391,592.164754,-8808.450710,-306.438199
438.827712,444.123565,-8808.450710,-1225.752797
438.828034,0.000000,-8956.491898,-1532.190996
438.828356,-888.247130,-8364.327145,-1302.362347
438.828678,-814.226536,-8586.388927,-1685.410096
438.828999,-444.123565,-9104.533087,-1762.019645
438.829321,0.000000,-10288.862594,-1685.410096
438.829643,0.000000,-10362.883188,-689.485948
438.829965,-370.102971,-9474.636058,-536.266849
438.830286,740.205942,-8956.491898,-1149.143247
438.830608,1628.453072,-9696.697840,-2068.457845
438.830930,1998.556043,-10362.883188,-1762.019645
438.831252,962.267725,-9104.533087,-306.438199
438.831573,1628.453072,-8734.430116,-536.266849
438.831895,3108.864956,-9326.594869,-995.924147
438.832217,3775.050304,-9696.697840,-1072.533697
438.832539,2738.761985,-8956.491898,-153.219100
438.832860,2294.638420,-8142.265362,-383.047749
438.833182,3034.844362,-8216.285956,-919.314598
438.833504,3256.906145,-8956.491898,-1455.581446
438.833826,2368.659014,-9252.574275,-919.314598
438.834147,2516.700203,-8290.306550,-1378.971896
