#time,accel_x,accel_y,accel_z
381.032186,0.000000,-9326.594869,-1762.019645
381.032508,-222.061783,-9326.594869,-1608.800546
381.032830,-370.102971,-9252.574275,-1378.971896
381.033152,-518.144159,-9178.553681,-1455.581446
381.033474,-370.102971,-9252.574275,-1608.800546
381.033796,-444.123565,-9178.553681,-1149.143247
381.034118,-222.061783,-9400.615463,-1608.800546
381.034440,-222.061783,-9474.636058,-1532.190996
381.034762,0.000000,-9474.636058,-1455.581446
381.035084,-148.041188,-9252.574275,-1378.971896
381.035406,0.000000,-8734.430116,-1838.629195
381.035728,0.000000,-9252.574275,-1762.019645
381.036050,-148.041188,-9104.533087,-1455.581446
381.036371,-296.082377,-9696.697840,-1225.752797
381.036693,-296.082377,-9548.656652,-1608.800546
381.037015,-222.061783,-9474.636058,-1378.971896
381.037337,-296.082377,-9326.594869,-1378.971896
381.037659,0.000000,-9326.594869,-1762.019645
381.037981,148.041188,-9474.636058,-1685.410096
381.038303,0.000000,-9474.636058,-1838.629195
381.038625,0.000000,-9474.636058,-1532.190996
381.038947,0.000000,-9252.574275,-1455.581446
381.039269,0.000000,-9474.636058,-1455.581446
381.039591,-148.041188,-9474.636058,-1762.019645
381.039913,0.000000,-9474.636058,-1685.410096
381.040235,-222.061783,-9400.615463,-1685.410096
381.040556,-296.082377,-9474.636058,-1838.629195
381.040878,0.000000,-9400.615463,-1532.190996
381.041200,0.000000,-9622.677246,-1685.410096
381.041522,-296.082377,-9474.636058,-1838.629195
381.041844,-370.102971,-9548.656652,-1838.629195
381.042166,-592.164754,-9474.636058,-1685.410096
381.042488,-740.205942,-9030.512492,-1608.800546
381.042810,-518.144159,-9400.615463,-1608.800546
381.043132,-518.144159,-9474.636058,-1608.800546
381.043454,-814.226536,-9252.574275,-1608.800546
381.043776,-740.205942,-9548.656652,-1532.190996
381.044098,-444.123565,-9400.615463,-1149.143247
381.044420,-518.144159,-9178.553681,-1915.238745
381.044741,-518.144159,-9252.574275,-1455.581446
381.045063,-592.164754,-9326.594869,-1608.800546
381.045385,-592.164754,-9400.615463,-1455.581446
381.045707,-296.082377,-9696.697840,-1149.143247
381.046029,-1110.308913,-9474.636058,-1072.533697
381.046351,-666.185348,-9474.636058,-1302.362347
381.046673,-666.185348,-9400.615463,-1225.752797
381.046995,-444.123565,-9326.594869,-1455.581446
381.047317,-444.123565,-9326.594869,-1302.362347
381.047639,-740.205942,-9326.594869,-1072.533697
381.047961,-222.061783,-9326.594869,-1378.971896
381.048283,-370.102971,-9326.594869,-1225.752797
381.048605,-592.164754,-9474.636058,-1149.143247
381.048926,-370.102971,-9474.636058,-995.924147
381.049248,-296.082377,-9326.594869,-1225.752797
381.049570,-370.102971,-9400.615463,-1225.752797
381.049892,-222.061783,-9178.553681,-1302.362347
381.050214,-296.082377,-8956.491898,-1149.143247
381.050536,-148.041188,-9178.553681,-1378.971896
381.050858,-222.061783,-9178.553681,-459.657299
381.051180,-296.082377,-9252.574275,-995.924147
381.051502,0.000000,-9474.636058,-995.924147
381.051824,-370.102971,-9326.594869,-1378.971896
381.052146,-222.061783,-9326.594869,-1072.533697
381.052468,-148.041188,-9178.553681,-1532.190996
381.052790,296.082377,-9474.636058,-2145.067394
381.053111,1110.308913,-9474.636058,-1302.362347
381.053433,1332.370696,-9622.677246,-995.924147
381.053755,1258.350101,-9548.656652,-306.438199
381.054077,518.144159,-9178.553681,-229.828649
381.054399,296.082377,-8882.471304,-995.924147
381.054721,-296.082377,-8956.491898,-1302.362347
381.055043,-962.267725,-8956.491898,-1608.800546
381.055365,-962.267725,-8808.450710,-1685.410096
381.055687,-444.123565,-8882.471304,-1991.848295
381.056009,370.102971,-9548.656652,-1838.629195
381.056331,518.144159,-10066.800811,-842.705048
381.056653,370.102971,-9918.759623,-1072.533697
381.056975,740.205942,-9474.636058,-1685.410096
381.057296,1776.494261,-10214.842000,-2221.676944
381.057618,2072.576638,-10807.006753,-1915.238745
381.057940,1332.370696,-9400.615463,-459.657299
381.058262,1628.453072,-8290.306550,-689.485948
381.058584,2812.782580,-9030.512492,-1378.971896
381.058906,3404.947333,-9474.636058,-1302.362347
381.059228,2738.761985,-9104.533087,-459.657299
381.059550,2368.659014,-8290.306550,-229.828649
381.059872,2960.823768,-8586.388927,-612.876398
381.060194,3256.906145,-9326.594869,-1225.752797
381.060516,2590.720797,-9326.594869,-995.924147
381.060838,2368.659014,-8586.388927,-1149.143247
381.061160,3256.906145,-8438.347739,-2298.286494
381.061481,4441.235652,-9622.677246,-2681.334243
381.061803,4441.235652,-10362.883188,-1915.238745
381.062125,4071.132681,-10436.903782,-1608.800546
381.062447,4145.153275,-9918.759623,-1608.800546
381.062769,4589.276840,-11029.068536,-1762.019645
381.063091,4515.256246,-10732.986159,-1915.238745
381.063413,3330.926739,-9178.553681,-1685.410096
381.063735,2812.782580,-8808.450710,-2145.067394
381.064057,2886.803174,-8808.450710,-1225.752797
381.064379,3627.009116,-8512.368333,-1685.410096
381.064701,4071.132681,-8438.347739,-2374.896044
381.065023,4589.276840,-9104.533087,-2298.286494
381.065345,5107.421000,-9474.636058,-919.314598
381.065666,5255.462188,-9030.512492,-1302.362347
381.065988,5107.421000,-9178.553681,-1225.752797
381.066310,4663.297435,-9400.615463,-1838.629195
381.066632,3108.864956,-10288.862594,-2604.724693
381.066954,1924.535449,-10807.006753,-2451.505594
381.067276,740.205942,-11843.295072,-2068.457845
381.067598,444.123565,-13027.624579,-842.705048
381.067920,444.123565,-13249.686362,-306.438199
381.068242,814.226536,-12583.501014,383.047749
381.068564,1776.494261,-11991.336260,995.924147
381.068886,1850.514855,-10288.862594,2145.067394
381.069208,1258.350101,-8216.285956,2451.505594
381.069530,222.061783,-6217.729913,2451.505594
381.069851,-592.164754,-4737.318029,1072.533697
381.070173,-740.205942,-3923.091493,-995.924147
381.070495,0.000000,-4441.235652,-2145.067394
381.070817,1628.453072,-4737.318029,-2528.115143
381.071139,3478.967927,-5033.400406,-2911.162892
381.071461,5477.523971,-6809.894666,-3753.867940
381.071783,6513.812290,-9030.512492,-3830.477490
381.072105,6513.812290,-11695.253884,-3753.867940
381.072427,4959.379811,-13841.851115,-3753.867940
381.072749,4145.153275,-14582.057057,-3447.429741
381.073071,3923.091493,-14804.118840,-2451.505594
381.073393,3256.906145,-13841.851115,-995.924147
381.073715,2072.576638,-12509.480420,383.047749
381.074036,1110.308913,-10140.821405,2987.772442
381.074358,1406.391290,-7476.080014,3064.381992
381.074680,1628.453072,-5477.523971,2987.772442
381.075002,1036.288319,-3849.070898,2681.334243
381.075324,518.144159,-2960.823768,2298.286494
381.075646,222.061783,-4737.318029,689.485948
381.075968,740.205942,-5995.668130,229.828649
381.076290,1184.329507,-6883.915261,-1225.752797
381.076612,888.247130,-8956.491898,-4136.915689
381.076934,1184.329507,-12065.356855,-5439.278036
381.077256,2072.576638,-14063.912898,-4903.011187
381.077578,1998.556043,-16950.716072,-5745.716235
381.077900,1850.514855,-17764.942608,-5132.839837
381.078221,1480.411884,-15544.324782,-3294.210641
381.078543,1702.473667,-11547.212695,-3907.087040
381.078865,2960.823768,-9474.636058,-4596.572988
381.079187,4219.173869,-9918.759623,-3370.820191
381.079509,4811.338623,-9326.594869,306.438199
381.079831,5181.441594,-7698.141797,2374.896044
381.080153,7031.956449,-6735.874072,3677.258390
381.080475,8808.450710,-5625.565159,3907.087040
381.080797,8882.471304,-3627.009116,2451.505594
381.081119,6735.874072,-3330.926739,1072.533697
381.081441,4145.153275,-3997.112087,2374.896044
381.081763,2072.576638,-4737.318029,995.924147
381.082085,518.144159,-9030.512492,-3447.429741
381.082406,-592.164754,-11843.295072,-4596.572988
381.082728,-1258.350101,-11695.253884,-3907.087040
381.083050,-1924.535449,-13027.624579,-4749.792088
381.083372,-1628.453072,-16358.551318,-4443.353888
381.083694,-2072.576638,-15618.345376,-3370.820191
381.084016,-2812.782580,-11843.295072,-5209.449386
381.084338,-1776.494261,-9622.677246,-4366.744339
381.084660,814.226536,-10658.965565,-3524.039291
381.084982,2294.638420,-9326.594869,-3753.867940
381.085304,4441.235652,-7846.182985,-2451.505594
381.085626,7624.121203,-8438.347739,153.219100
381.085948,9622.677246,-9178.553681,2451.505594
381.086270,9178.553681,-8808.450710,2451.505594
381.086591,7550.100608,-7772.162391,2451.505594
381.086913,6439.791695,-7550.100608,1455.581446
381.087235,4515.256246,-7846.182985,0.000000
381.087557,1406.391290,-8216.285956,536.266849
381.087879,-1702.473667,-7550.100608,1608.800546
381.088201,-2738.761985,-7994.224174,612.876398
381.088523,-1554.432478,-10436.903782,-1762.019645
381.088845,-666.185348,-11991.336260,-2221.676944
381.089167,-518.144159,-11029.068536,-1762.019645
381.089489,0.000000,-9622.677246,-689.485948
381.089811,2220.617826,-9252.574275,-1532.190996
381.090133,4589.276840,-9178.553681,-3447.429741
381.090455,4959.379811,-8660.409521,-4596.572988
381.090776,4737.318029,-8438.347739,-2834.553343
381.091098,4441.235652,-8438.347739,-995.924147
381.091420,4293.194464,-8882.471304,-995.924147
381.091742,3627.009116,-8364.327145,-1225.752797
381.092064,1924.535449,-7772.162391,-1225.752797
381.092386,1036.288319,-7772.162391,-1838.629195
381.092708,1036.288319,-9326.594869,-2681.334243
381.093030,74.020594,-10658.965565,-1532.190996
381.093352,-370.102971,-9400.615463,1532.190996
381.093674,-592.164754,-7698.141797,1762.019645
381.093996,518.144159,-9252.574275,-842.705048
381.094318,2516.700203,-11473.192101,-2604.724693
381.094640,3478.967927,-12583.501014,-2145.067394
381.094961,3627.009116,-13841.851115,-1225.752797
381.095283,3775.050304,-14137.933492,1608.800546
381.095605,3627.009116,-12731.542202,2604.724693
381.095927,4589.276840,-9030.512492,153.219100
381.096249,5847.626942,-7031.956449,-2451.505594
381.096571,6661.853478,-8808.450710,-4443.353888
381.096893,6735.874072,-10881.027347,-3370.820191
381.097215,6735.874072,-9178.553681,536.266849
381.097537,5625.565159,-7105.977043,2757.943793
381.097859,5033.400406,-7031.956449,2451.505594
381.098181,3775.050304,-6439.791695,-306.438199
381.098503,222.061783,-3923.091493,-3907.087040
381.098825,-4071.132681,-3997.112087,-3600.648841
381.099146,-7254.018232,-6735.874072,-1455.581446
381.099468,-8290.306550,-7772.162391,-1838.629195
381.099790,-6883.915261,-9622.677246,-5209.449386
381.100112,-3997.112087,-12805.562797,-6205.373534
381.100434,-3108.864956,-15766.386565,-4060.306139
381.100756,-3478.967927,-15026.180623,-459.657299
381.101078,-2886.803174,-10807.006753,-459.657299
381.101400,-814.226536,-10066.800811,-2604.724693
381.101722,2220.617826,-11399.171507,-4596.572988
381.102044,2368.659014,-12583.501014,-4366.744339
381.102366,222.061783,-11621.233289,-2221.676944
381.102688,1776.494261,-9252.574275,2068.457845
381.103009,6291.750507,-8882.471304,2374.896044
381.103331,8956.491898,-9474.636058,-766.095498
381.103653,8808.450710,-10288.862594,-766.095498
381.103975,8068.244768,-7402.059420,2987.772442
381.104297,7179.997637,-5329.482782,1685.410096
381.104619,5033.400406,-5551.544565,0.000000
381.104941,296.082377,-3627.009116,1149.143247
381.105263,-5773.606348,-3108.864956,-1378.971896
381.105585,-9178.553681,-7179.997637,-5515.887586
381.105907,-10955.047942,-12139.377449,-5515.887586
