#time,accel_x,accel_y,accel_z
556.796273,-592.164754,-9252.574275,-1455.581446
556.796595,-222.061783,-9474.636058,-1608.800546
556.796917,-148.041188,-9474.636058,-995.924147
556.797240,0.000000,-9696.697840,-1378.971896
556.797562,-370.102971,-9844.739029,-1302.362347
556.797884,-740.205942,-9696.697840,-1378.971896
556.798207,-740.205942,-9548.656652,-1225.752797
556.798529,-592.164754,-9474.636058,-1378.971896
556.798851,-296.082377,-9400.615463,-1532.190996
556.799174,-370.102971,-9326.594869,-1302.362347
556.799496,-370.102971,-9326.594869,-1149.143247
556.799818,-370.102971,-9326.594869,-1225.752797
556.800141,-370.102971,-9252.574275,-1149.143247
556.800463,-296.082377,-9178.553681,-1608.800546
556.800785,-296.082377,-9400.615463,-1302.362347
556.801108,-370.102971,-9326.594869,-1455.581446
556.801430,-222.061783,-9252.574275,-1225.752797
556.801752,-370.102971,-9178.553681,-1378.971896
556.802075,0.000000,-8956.491898,-995.924147
556.802397,-444.123565,-9252.574275,-1149.143247
556.802719,-444.123565,-9178.553681,-1225.752797
556.803042,-518.144159,-9252.574275,-1072.533697
556.803364,-444.123565,-9178.553681,-1378.971896
556.803686,-222.061783,-8808.450710,-1838.629195
556.804009,-296.082377,-9030.512492,-919.314598
556.804331,-518.144159,-9030.512492,-1532.190996
556.804653,-296.082377,-9252.574275,-1455.581446
556.804976,-370.102971,-9252.574275,-1532.190996
556.805298,-518.144159,-9252.574275,-1608.800546
556.805620,0.000000,-9696.697840,-1608.800546
556.805943,-592.164754,-9326.594869,-1225.752797
556.806265,-370.102971,-9326.594869,-1685.410096
556.806587,-296.082377,-9178.553681,-1762.019645
556.806910,-518.144159,-9400.615463,-1838.629195
556.807232,-444.123565,-9178.553681,-1991.848295
556.807554,-370.102971,-9178.553681,-1532.190996
556.807877,-370.102971,-9252.574275,-1685.410096
556.808199,-296.082377,-9400.615463,-2068.457845
556.808521,0.000000,-9474.636058,-1991.848295
556.808844,-148.041188,-9252.574275,-2221.676944
556.809166,-962.267725,-9696.697840,-1532.190996
556.809488,-444.123565,-9548.656652,-2068.457845
556.809811,-370.102971,-9548.656652,-2068.457845
556.810133,-592.164754,-9548.656652,-2374.896044
556.810455,-444.123565,-9474.636058,-2221.676944
556.810778,-370.102971,-9400.615463,-1225.752797
556.811100,-518.144159,-9474.636058,-1685.410096
556.811422,-444.123565,-9474.636058,-2068.457845
556.811745,-370.102971,-9696.697840,-1991.848295
556.812067,-444.123565,-9474.636058,-1991.848295
556.812389,-666.185348,-9622.677246,-1532.190996
556.812712,-592.164754,-9474.636058,-1915.238745
556.813034,-518.144159,-9400.615463,-1991.848295
556.813356,-370.102971,-9474.636058,-1915.238745
