#time,accel_x,accel_y,accel_z
569.920716,-222.061783,-9030.512492,-1378.971896
569.921038,-296.082377,-8956.491898,-1455.581446
569.921360,-370.102971,-9178.553681,-1302.362347
569.921683,-666.185348,-9178.553681,-1455.581446
569.922005,-222.061783,-9474.636058,-1378.971896
569.922327,-444.123565,-9474.636058,-1608.800546
569.922650,-518.144159,-9474.636058,-1608.800546
569.922972,-444.123565,-9474.636058,-1608.800546
569.923295,-296.082377,-9178.553681,-1532.190996
569.923617,0.000000,-9252.574275,-2145.067394
569.923939,296.082377,-8956.491898,-1838.629195
569.924262,-148.041188,-9252.574275,-1532.190996
569.924584,-296.082377,-9400.615463,-1762.019645
569.924906,-666.185348,-9548.656652,-1532.190996
569.925229,-444.123565,-9548.656652,-1608.800546
569.925551,74.020594,-9844.739029,-1991.848295
569.925874,-296.082377,-9400.615463,-1762.019645
569.926196,-444.123565,-9400.615463,-1685.410096
569.926518,-222.061783,-9400.615463,-1762.019645
569.926841,-370.102971,-9400.615463,-1762.019645
569.927163,0.000000,-9474.636058,-1915.238745
569.927485,-518.144159,-9474.636058,-1608.800546
569.927808,-592.164754,-9770.718434,-1685.410096
569.928130,-666.185348,-9844.739029,-1532.190996
569.928453,-444.123565,-9548.656652,-1532.190996
569.928775,-370.102971,-9474.636058,-1532.190996
569.929097,-592.164754,-8808.450710,-1455.581446
569.929420,-296.082377,-9474.636058,-1762.019645
569.929742,-666.185348,-9474.636058,-1685.410096
569.930064,-592.164754,-9548.656652,-1685.410096
569.930387,-444.123565,-9252.574275,-1608.800546
569.930709,-296.082377,-9326.594869,-2221.676944
569.931032,-296.082377,-9400.615463,-1915.238745
569.931354,-222.061783,-9178.553681,-1532.190996
569.931676,-148.041188,-8956.491898,-1378.971896
569.931999,-222.061783,-9030.512492,-1532.190996
569.932321,0.000000,-9104.533087,-1838.629195
569.932643,-592.164754,-9252.574275,-1532.190996
569.932966,-814.226536,-9400.615463,-1455.581446
569.933288,-666.185348,-9326.594869,-1378.971896
569.933611,-370.102971,-9400.615463,-1378.971896
569.933933,-74.020594,-8882.471304,-1991.848295
569.934255,-148.041188,-8660.409521,-842.705048
569.934578,-370.102971,-9104.533087,-1225.752797
569.934900,-444.123565,-9400.615463,-1302.362347
569.935222,-296.082377,-9474.636058,-1608.800546
569.935545,-592.164754,-9400.615463,-1762.019645
569.935867,-1036.288319,-9030.512492,-919.314598
569.936190,-296.082377,-9326.594869,-1608.800546
569.936512,-296.082377,-9326.594869,-1378.971896
569.936834,-296.082377,-9104.533087,-1378.971896
569.937157,-370.102971,-9104.533087,-1532.190996
569.937479,-666.185348,-9252.574275,-1685.410096
569.937801,-370.102971,-9548.656652,-1302.362347
569.938124,-666.185348,-9474.636058,-1608.800546
569.938446,-592.164754,-9548.656652,-1762.019645
569.938769,-518.144159,-9400.615463,-1685.410096
569.939091,-222.061783,-9770.718434,-1378.971896
569.939413,-444.123565,-9326.594869,-1149.143247
569.939736,-296.082377,-9400.615463,-1225.752797
569.940058,-370.102971,-9474.636058,-1685.410096
569.940380,-444.123565,-9770.718434,-1608.800546
569.940703,-370.102971,-9622.677246,-1762.019645
569.941025,-444.123565,-9474.636058,-1455.581446
569.941348,-74.020594,-9622.677246,-1685.410096
569.941670,-222.061783,-9400.615463,-1532.190996
569.941992,0.000000,-9252.574275,-1838.629195
569.942315,-148.041188,-9326.594869,-1685.410096
569.942637,0.000000,-9474.636058,-1225.752797
569.942959,-370.102971,-9326.594869,-1532.190996
569.943282,-666.185348,-9622.677246,-1608.800546
569.943604,-518.144159,-9474.636058,-1608.800546
569.943926,-592.164754,-9252.574275,-1608.800546
569.944249,-370.102971,-9252.574275,-1455.581446
569.944571,-518.144159,-9178.553681,-1302.362347
569.944894,-296.082377,-9104.533087,-1378.971896
569.945216,296.082377,-9326.594869,-1685.410096
569.945538,1480.411884,-9770.718434,-2221.676944
569.945861,2368.659014,-9992.780217,-1762.019645
569.946183,2146.597232,-9400.615463,-1225.752797
569.946505,1480.411884,-8290.306550,-306.438199
569.946828,370.102971,-8364.327145,-1915.238745
569.947150,-74.020594,-8808.450710,-2451.505594
569.947473,-1998.556043,-9178.553681,-2221.676944
569.947795,-3256.906145,-9474.636058,-1685.410096
569.948117,-3923.091493,-9844.739029,-2221.676944
569.948440,-2516.700203,-9400.615463,-2528.115143
569.948762,296.082377,-10807.006753,-2834.553343
569.949084,2812.782580,-11177.109724,-1608.800546
569.949407,3108.864956,-9992.780217,0.000000
569.949729,2590.720797,-8512.368333,459.657299
569.950052,2146.597232,-8660.409521,-766.095498
569.950374,2664.741391,-9622.677246,-2221.676944
569.950696,2220.617826,-9548.656652,-2374.896044
569.951019,222.061783,-8438.347739,-766.095498
569.951341,-666.185348,-7402.059420,-229.828649
569.951663,518.144159,-8068.244768,-1378.971896
569.951986,2294.638420,-9696.697840,-2681.334243
569.952308,1184.329507,-10066.800811,-766.095498
569.952631,-666.185348,-8882.471304,229.828649
569.952953,-1258.350101,-8660.409521,-2068.457845
569.953275,-148.041188,-9252.574275,-4213.525239
569.953598,444.123565,-9844.739029,-3294.210641
569.953920,814.226536,-11177.109724,-1455.581446
569.954242,1406.391290,-10807.006753,-1838.629195
569.954565,2812.782580,-9918.759623,-2374.896044
569.954887,4219.173869,-10140.821405,-995.924147
569.955210,4811.338623,-11399.171507,-536.266849
569.955532,3775.050304,-10881.027347,-766.095498
569.955854,2220.617826,-8512.368333,-1302.362347
569.956177,1998.556043,-7698.141797,-919.314598
569.956499,2072.576638,-8364.327145,-1225.752797
569.956821,2146.597232,-7772.162391,-1302.362347
569.957144,1258.350101,-6883.915261,-1225.752797
569.957466,1258.350101,-8142.265362,-842.705048
569.957789,2368.659014,-9918.759623,-612.876398
569.958111,2590.720797,-10214.842000,-919.314598
569.958433,2072.576638,-9844.739029,-1532.190996
569.958756,2146.597232,-9992.780217,-1915.238745
569.959078,2812.782580,-9844.739029,-1072.533697
569.959400,3256.906145,-9326.594869,-2221.676944
569.959723,3108.864956,-8808.450710,-2451.505594
569.960045,3034.844362,-9844.739029,-1915.238745
569.960368,3330.926739,-9770.718434,-1072.533697
569.960690,3330.926739,-9622.677246,-919.314598
569.961012,2516.700203,-9622.677246,-1915.238745
569.961335,2220.617826,-9696.697840,-1455.581446
569.961657,1406.391290,-8734.430116,-766.095498
569.961979,518.144159,-7105.977043,-1378.971896
569.962302,222.061783,-7698.141797,-2068.457845
569.962624,0.000000,-8660.409521,-1762.019645
569.962947,0.000000,-9844.739029,-919.314598
569.963269,148.041188,-10436.903782,-766.095498
569.963591,296.082377,-10955.047942,-995.924147
569.963914,1036.288319,-11695.253884,-766.095498
569.964236,1776.494261,-11621.233289,-383.047749
569.964558,1702.473667,-10658.965565,-459.657299
569.964881,1850.514855,-9474.636058,-995.924147
569.965203,2220.617826,-8586.388927,-1838.629195
569.965526,2368.659014,-7846.182985,-1378.971896
569.965848,1554.432478,-8068.244768,-1302.362347
569.966170,1184.329507,-7994.224174,-1378.971896
569.966493,1110.308913,-8512.368333,-1608.800546
569.966815,1110.308913,-8956.491898,-1532.190996
569.967137,1036.288319,-8438.347739,-1072.533697
569.967460,888.247130,-7624.121203,-2528.115143
569.967782,1110.308913,-7994.224174,-2987.772442
569.968104,1406.391290,-9104.533087,-2604.724693
569.968427,1332.370696,-9622.677246,-2068.457845
569.968749,1258.350101,-10436.903782,-1915.238745
569.969072,666.185348,-11177.109724,-1915.238745
569.969394,666.185348,-12213.398043,-1838.629195
569.969716,444.123565,-11917.315666,-1378.971896
569.970039,666.185348,-10881.027347,-1455.581446
569.970361,1184.329507,-9696.697840,-1378.971896
569.970683,2220.617826,-9548.656652,-1225.752797
569.971006,2294.638420,-8586.388927,-306.438199
569.971328,2220.617826,-8364.327145,-383.047749
569.971651,2812.782580,-8142.265362,-766.095498
569.971973,4219.173869,-7994.224174,-1991.848295
569.972295,5107.421000,-7772.162391,-2451.505594
569.972618,5847.626942,-8216.285956,-1915.238745
569.972940,5329.482782,-8438.347739,-1378.971896
569.973262,4737.318029,-9252.574275,-1915.238745
569.973585,3701.029710,-10658.965565,-2451.505594
569.973907,2664.741391,-12139.377449,-2451.505594
569.974230,1036.288319,-12583.501014,-2451.505594
569.974552,0.000000,-12287.418637,-1532.190996
569.974874,-592.164754,-10510.924376,-459.657299
569.975197,-370.102971,-9178.553681,0.000000
569.975519,74.020594,-7402.059420,-306.438199
569.975841,222.061783,-5773.606348,0.000000
569.976164,0.000000,-4811.338623,-612.876398
569.976486,0.000000,-5181.441594,-766.095498
569.976809,518.144159,-6069.688724,-1072.533697
569.977131,888.247130,-7772.162391,-1685.410096
569.977453,1332.370696,-9474.636058,-2451.505594
569.977776,1036.288319,-10807.006753,-1991.848295
569.978098,1110.308913,-11695.253884,-1991.848295
569.978420,1110.308913,-11695.253884,-2298.286494
569.978743,666.185348,-11029.068536,-2298.286494
569.979065,0.000000,-10436.903782,-2528.115143
569.979388,0.000000,-11325.150913,-3294.210641
569.979710,-1036.288319,-11621.233289,-2374.896044
569.980032,-2146.597232,-11991.336260,-1225.752797
569.980355,-2442.679609,-12287.418637,-459.657299
569.980677,-2146.597232,-11769.274478,-229.828649
569.980999,-1036.288319,-10214.842000,76.609550
569.981322,148.041188,-9178.553681,536.266849
569.981644,1184.329507,-7105.977043,153.219100
569.981967,3182.885551,-5477.523971,0.000000
569.982289,5329.482782,-4737.318029,-229.828649
569.982611,6883.915261,-4811.338623,-766.095498
569.982934,7698.141797,-6587.832884,-919.314598
569.983256,7105.977043,-7772.162391,-1302.362347
569.983578,6291.750507,-9326.594869,-2681.334243
569.983901,5477.523971,-11695.253884,-3600.648841
569.984223,4589.276840,-13619.789333,-3064.381992
569.984546,2960.823768,-13397.727550,-1762.019645
569.984868,444.123565,-12065.356855,-1838.629195
569.985190,-1554.432478,-11843.295072,-2221.676944
569.985513,-3108.864956,-11251.130318,-1608.800546
569.985835,-4737.318029,-8734.430116,-536.266849
569.986157,-5699.585753,-6069.688724,-2221.676944
569.986480,-6143.709319,-6365.771101,-2068.457845
569.986802,-3701.029710,-7476.080014,-1608.800546
569.987125,-666.185348,-7698.141797,-1532.190996
569.987447,2664.741391,-9030.512492,-2451.505594
569.987769,6957.935855,-10140.821405,-1838.629195
569.988092,11177.109724,-10066.800811,-1149.143247
569.988414,13471.748144,-9918.759623,-919.314598
569.988736,14211.954086,-9400.615463,-383.047749
569.989059,13249.686362,-8734.430116,-995.924147
569.989381,10658.965565,-9178.553681,-2374.896044
