#time,accel_x,accel_y,accel_z
582.744534,-444.123565,-9474.636058,-1685.410096
582.744856,-518.144159,-9474.636058,-1838.629195
582.745178,0.000000,-9104.533087,-1455.581446
582.745501,-370.102971,-9622.677246,-1608.800546
582.745823,-148.041188,-9622.677246,-1762.019645
582.746146,-370.102971,-9844.739029,-1685.410096
582.746468,-370.102971,-9696.697840,-1685.410096
582.746791,-740.205942,-9548.656652,-919.314598
582.747113,0.000000,-9400.615463,-1608.800546
582.747436,-370.102971,-9326.594869,-1378.971896
582.747758,-518.144159,-9400.615463,-1225.752797
582.748080,-370.102971,-9400.615463,-1302.362347
582.748403,-444.123565,-9400.615463,-1149.143247
582.748725,-148.041188,-9474.636058,-1225.752797
582.749048,-222.061783,-9326.594869,-1225.752797
582.749370,-370.102971,-9474.636058,-995.924147
582.749693,-370.102971,-9326.594869,-919.314598
582.750015,-592.164754,-9474.636058,-995.924147
582.750337,-518.144159,-9474.636058,-1685.410096
582.750660,-296.082377,-9104.533087,-995.924147
582.750982,-444.123565,-9178.553681,-1225.752797
582.751305,-296.082377,-9326.594869,-995.924147
582.751627,-518.144159,-9104.533087,-842.705048
582.751950,-740.205942,-9030.512492,-1149.143247
582.752272,0.000000,-9252.574275,-1608.800546
582.752594,-296.082377,-9030.512492,-1455.581446
582.752917,-518.144159,-9178.553681,-1072.533697
582.753239,-370.102971,-8956.491898,-1302.362347
582.753562,-518.144159,-9252.574275,-1225.752797
582.753884,-296.082377,-9104.533087,-1608.800546
582.754207,-518.144159,-8956.491898,-1532.190996
582.754529,-444.123565,-9104.533087,-1455.581446
582.754851,-444.123565,-9178.553681,-1532.190996
582.755174,-444.123565,-9178.553681,-1532.190996
582.755496,-592.164754,-9030.512492,-1685.410096
582.755819,-518.144159,-9326.594869,-1532.190996
582.756141,-370.102971,-9474.636058,-1762.019645
582.756464,-444.123565,-9474.636058,-1838.629195
582.756786,-444.123565,-9400.615463,-1838.629195
582.757109,-370.102971,-9400.615463,-1762.019645
582.757431,-222.061783,-9326.594869,-2298.286494
582.757753,0.000000,-9400.615463,-2145.067394
582.758076,-444.123565,-9326.594869,-1915.238745
582.758398,-592.164754,-9400.615463,-2068.457845
582.758721,-592.164754,-9474.636058,-1991.848295
582.759043,-148.041188,-9400.615463,-2374.896044
582.759366,-148.041188,-9252.574275,-2145.067394
582.759688,-518.144159,-9696.697840,-2221.676944
582.760010,-592.164754,-9474.636058,-2068.457845
582.760333,-592.164754,-9548.656652,-1991.848295
582.760655,-370.102971,-9178.553681,-2298.286494
582.760978,0.000000,-9696.697840,-2145.067394
582.761300,-370.102971,-9474.636058,-2451.505594
582.761623,-518.144159,-9622.677246,-1991.848295
582.761945,-740.205942,-9474.636058,-1838.629195
582.762267,-222.061783,-9400.615463,-1915.238745
582.762590,1184.329507,-9400.615463,-2374.896044
582.762912,2294.638420,-9622.677246,-2221.676944
582.763235,2590.720797,-9326.594869,-1072.533697
582.763557,1702.473667,-8660.409521,-153.219100
582.763880,962.267725,-8734.430116,-1302.362347
582.764202,74.020594,-8808.450710,-2374.896044
582.764525,-1628.453072,-9030.512492,-2068.457845
582.764847,-3552.988522,-9400.615463,-1991.848295
582.765169,-4219.173869,-9770.718434,-2145.067394
582.765492,-3108.864956,-9326.594869,-2834.553343
