#time,accel_x,accel_y,accel_z
532.591145,-592.164754,-9400.615463,-1378.971896
532.591468,-370.102971,-9178.553681,-1685.410096
532.591790,-296.082377,-9326.594869,-1762.019645
532.592113,-148.041188,-9326.594869,-1532.190996
532.592435,-370.102971,-9474.636058,-1608.800546
532.592758,-370.102971,-9696.697840,-1378.971896
532.593080,-370.102971,-9696.697840,-1072.533697
532.593403,-518.144159,-9548.656652,-1532.190996
532.593725,-444.123565,-9474.636058,-1378.971896
532.594048,-222.061783,-9252.574275,-1455.581446
532.594370,-222.061783,-9252.574275,-1455.581446
532.594693,0.000000,-9252.574275,-1762.019645
532.595015,-444.123565,-9474.636058,-1838.629195
532.595338,-666.185348,-9622.677246,-1455.581446
532.595660,-814.226536,-9622.677246,-1608.800546
532.595983,-740.205942,-9622.677246,-1302.362347
532.596305,-444.123565,-9104.533087,-1762.019645
532.596628,-148.041188,-8808.450710,-995.924147
532.596950,-296.082377,-9030.512492,-1225.752797
532.597273,-296.082377,-8956.491898,-1378.971896
532.597595,-444.123565,-9178.553681,-1455.581446
532.597918,-444.123565,-9548.656652,-1378.971896
532.598240,-518.144159,-9252.574275,-842.705048
532.598563,-740.205942,-9400.615463,-1378.971896
532.598885,-444.123565,-9326.594869,-1302.362347
532.599208,-222.061783,-9030.512492,-1225.752797
532.599530,0.000000,-9030.512492,-1378.971896
532.599853,-296.082377,-8808.450710,-1149.143247
532.600175,-296.082377,-9030.512492,-1378.971896
532.600498,-518.144159,-9400.615463,-1532.190996
532.600820,-740.205942,-9696.697840,-1532.190996
532.601143,-518.144159,-9474.636058,-1608.800546
532.601465,-370.102971,-9252.574275,-1762.019645
532.601788,0.000000,-8586.388927,-1455.581446
532.602110,0.000000,-9178.553681,-1532.190996
532.602433,-148.041188,-9030.512492,-1762.019645
532.602755,-444.123565,-9400.615463,-1838.629195
532.603078,-666.185348,-9400.615463,-1915.238745
532.603400,-370.102971,-9844.739029,-2528.115143
532.603723,-592.164754,-9696.697840,-1991.848295
532.604045,-666.185348,-9474.636058,-1762.019645
532.604368,-518.144159,-9400.615463,-1915.238745
532.604690,-592.164754,-9474.636058,-2145.067394
532.605013,-222.061783,-9400.615463,-2145.067394
532.605335,0.000000,-9400.615463,-1762.019645
532.605658,-518.144159,-9622.677246,-2068.457845
532.605980,-444.123565,-9696.697840,-2068.457845
532.606303,-370.102971,-9844.739029,-1838.629195
532.606625,-370.102971,-9474.636058,-2068.457845
532.606948,-666.185348,-9622.677246,-1915.238745
532.607270,-148.041188,-9474.636058,-1838.629195
532.607593,-370.102971,-9178.553681,-2068.457845
532.607915,-370.102971,-9474.636058,-1915.238745
532.608238,-370.102971,-9400.615463,-1838.629195
532.608560,-370.102971,-9104.533087,-1608.800546
532.608883,-296.082377,-9474.636058,-1838.629195
532.609205,-296.082377,-9548.656652,-1685.410096
532.609528,-222.061783,-9548.656652,-1838.629195
532.609850,-518.144159,-9474.636058,-1608.800546
532.610173,-814.226536,-9326.594869,-1455.581446
532.610495,0.000000,-9400.615463,-1991.848295
532.610818,-222.061783,-9400.615463,-1685.410096
532.611140,-444.123565,-9474.636058,-1608.800546
