#time,accel_x,accel_y,accel_z
441.335116,-222.061783,-9252.574275,-1762.019645
441.335438,-222.061783,-9622.677246,-1532.190996
441.335759,-296.082377,-9474.636058,-1685.410096
441.336080,0.000000,-9622.677246,-1455.581446
441.336402,-148.041188,-9252.574275,-1455.581446
441.336723,0.000000,-9104.533087,-1302.362347
441.337045,148.041188,-9400.615463,-1532.190996
441.337366,0.000000,-9326.594869,-1685.410096
441.337688,0.000000,-9400.615463,-1608.800546
441.338009,-222.061783,-9548.656652,-1378.971896
441.338331,0.000000,-9030.512492,-1762.019645
441.338652,0.000000,-9178.553681,-1455.581446
441.338974,-148.041188,-9400.615463,-1302.362347
441.339295,-74.020594,-9326.594869,-1378.971896
441.339617,-296.082377,-9178.553681,-1378.971896
441.339938,-444.123565,-9326.594869,-1455.581446
441.340260,-222.061783,-9400.615463,-1608.800546
441.340581,-444.123565,-9252.574275,-1378.971896
441.340903,-444.123565,-9326.594869,-1302.362347
441.341224,-592.164754,-9400.615463,-1302.362347
441.341546,-592.164754,-9474.636058,-1455.581446
441.341867,-666.185348,-9030.512492,-1225.752797
441.342188,-222.061783,-9104.533087,-1378.971896
441.342510,-518.144159,-9326.594869,-1378.971896
441.342831,-592.164754,-9252.574275,-1302.362347
441.343153,-592.164754,-9252.574275,-1378.971896
441.343474,-444.123565,-9178.553681,-1225.752797
441.343796,-666.185348,-8882.471304,-1302.362347
441.344117,-740.205942,-9326.594869,-1225.752797
441.344439,-740.205942,-9400.615463,-1455.581446
441.344760,-592.164754,-9400.615463,-1302.362347
441.345082,-592.164754,-9474.636058,-1532.190996
441.345403,-592.164754,-9622.677246,-1378.971896
441.345725,-1036.288319,-8882.471304,-1072.533697
441.346046,-518.144159,-9252.574275,-1149.143247
441.346368,-370.102971,-9400.615463,-1225.752797
441.346689,-592.164754,-9178.553681,-1455.581446
441.347011,-444.123565,-9326.594869,-995.924147
441.347332,-444.123565,-9474.636058,-1072.533697
441.347654,-518.144159,-9474.636058,-1225.752797
441.347975,-296.082377,-9622.677246,-1225.752797
441.348296,-518.144159,-9474.636058,-1378.971896
441.348618,-444.123565,-9252.574275,-1532.190996
441.348939,-296.082377,-9474.636058,-1532.190996
441.349261,-370.102971,-9178.553681,-1149.143247
441.349582,-296.082377,-9178.553681,-1455.581446
441.349904,-296.082377,-9400.615463,-1455.581446
441.350225,-296.082377,-9474.636058,-1608.800546
441.350547,-148.041188,-9252.574275,-1532.190996
441.350868,-148.041188,-9252.574275,-1378.971896
441.351190,-296.082377,-9474.636058,-1532.190996
441.351511,-148.041188,-9474.636058,-1608.800546
441.351833,-148.041188,-9326.594869,-1532.190996
441.352154,-148.041188,-9252.574275,-842.705048
441.352476,-148.041188,-8956.491898,-1532.190996
441.352797,74.020594,-9104.533087,-1685.410096
441.353119,-222.061783,-9400.615463,-1762.019645
441.353440,0.000000,-9696.697840,-1455.581446
441.353762,0.000000,-9770.718434,-1608.800546
441.354083,-370.102971,-9474.636058,-2374.896044
441.354404,222.061783,-9104.533087,-1608.800546
441.354726,814.226536,-9474.636058,-1915.238745
