#time,accel_x,accel_y,accel_z
267.842968,0.000000,-9104.533087,-1455.581446
267.843290,0.000000,-9104.533087,-1455.581446
267.843611,-148.041188,-9252.574275,-1378.971896
267.843933,0.000000,-9474.636058,-1685.410096
267.844255,-74.020594,-9474.636058,-1532.190996
267.844577,-518.144159,-9474.636058,-1378.971896
267.844898,-444.123565,-9474.636058,-1532.190996
267.845220,0.000000,-9474.636058,-1455.581446
267.845542,-296.082377,-9326.594869,-1149.143247
267.845863,148.041188,-9474.636058,-1915.238745
267.846185,0.000000,-9474.636058,-1762.019645
267.846507,-296.082377,-9474.636058,-1991.848295
267.846828,-370.102971,-9474.636058,-1532.190996
267.847150,-592.164754,-9622.677246,-1455.581446
267.847472,-518.144159,-9622.677246,-1685.410096
267.847793,-370.102971,-9548.656652,-1762.019645
267.848115,-592.164754,-9400.615463,-1532.190996
267.848437,-444.123565,-9326.594869,-1608.800546
267.848758,-370.102971,-9326.594869,-1608.800546
267.849080,-296.082377,-9400.615463,-1685.410096
267.849402,-222.061783,-9548.656652,-1608.800546
267.849723,-666.185348,-9474.636058,-1915.238745
267.850045,-666.185348,-9696.697840,-1455.581446
267.850367,-740.205942,-9770.718434,-1608.800546
267.850688,-888.247130,-9474.636058,-2068.457845
267.851010,-1110.308913,-9030.512492,-1378.971896
267.851332,-444.123565,-9474.636058,-1455.581446
267.851654,-444.123565,-9104.533087,-1532.190996
267.851975,-444.123565,-9252.574275,-1455.581446
267.852297,-370.102971,-9326.594869,-1302.362347
267.852619,-592.164754,-9326.594869,-1685.410096
267.852940,-666.185348,-9474.636058,-995.924147
267.853262,-666.185348,-9474.636058,-1225.752797
267.853584,-592.164754,-9548.656652,-1302.362347
267.853905,-518.144159,-9548.656652,-1225.752797
267.854227,-740.205942,-9400.615463,-1072.533697
267.854549,-592.164754,-9030.512492,-1225.752797
267.854870,-370.102971,-9030.512492,-1685.410096
267.855192,-222.061783,-9104.533087,-1455.581446
267.855514,-296.082377,-9252.574275,-1302.362347
267.855835,-296.082377,-9252.574275,-1378.971896
267.856157,-296.082377,-9252.574275,-1378.971896
267.856479,-518.144159,-9474.636058,-1072.533697
267.856800,-296.082377,-9548.656652,-1149.143247
267.857122,-370.102971,-9474.636058,-1302.362347
267.857444,-148.041188,-9178.553681,-1302.362347
267.857765,74.020594,-8660.409521,-1685.410096
267.858087,74.020594,-9178.553681,-995.924147
267.858409,0.000000,-9104.533087,-1302.362347
267.858731,0.000000,-9252.574275,-1532.190996
267.859052,-148.041188,-9474.636058,-1225.752797
267.859374,-296.082377,-9474.636058,-1072.533697
267.859696,0.000000,-9474.636058,-1302.362347
267.860017,0.000000,-9178.553681,-1378.971896
267.860339,-148.041188,-9030.512492,-1302.362347
267.860661,222.061783,-9104.533087,-1455.581446
267.860982,888.247130,-9474.636058,-1685.410096
267.861304,1258.350101,-9474.636058,-1838.629195
267.861626,1480.411884,-9918.759623,-766.095498
267.861947,592.164754,-9548.656652,-383.047749
267.862269,222.061783,-9104.533087,-919.314598
267.862591,0.000000,-9326.594869,-1762.019645
267.862912,-888.247130,-9326.594869,-1838.629195
267.863234,-1480.411884,-8660.409521,-2145.067394
267.863556,-1036.288319,-8734.430116,-2298.286494
267.863877,-148.041188,-9622.677246,-2374.896044
267.864199,-148.041188,-10584.944971,-1378.971896
267.864521,-444.123565,-10140.821405,-919.314598
267.864842,148.041188,-9326.594869,-1838.629195
267.865164,1332.370696,-9696.697840,-2145.067394
267.865486,1998.556043,-10510.924376,-2221.676944
267.865808,1480.411884,-9844.739029,-1225.752797
267.866129,1258.350101,-8734.430116,-536.266849
