#time,accel_x,accel_y,accel_z
207.189090,-222.061783,-9326.594869,-1302.362347
207.189412,-592.164754,-9326.594869,-1455.581446
207.189734,-518.144159,-9178.553681,-1455.581446
207.190056,-592.164754,-9400.615463,-1302.362347
207.190378,-666.185348,-9178.553681,-1302.362347
207.190699,-518.144159,-9400.615463,-1608.800546
207.191021,-444.123565,-9474.636058,-1225.752797
207.191343,-592.164754,-9474.636058,-1302.362347
207.191665,-444.123565,-9326.594869,-1455.581446
207.191987,-444.123565,-9252.574275,-1532.190996
207.192309,-370.102971,-8808.450710,-995.924147
207.192631,-222.061783,-9252.574275,-1532.190996
207.192952,-370.102971,-9326.594869,-1608.800546
207.193274,-370.102971,-9548.656652,-1455.581446
207.193596,-370.102971,-9400.615463,-1378.971896
207.193918,-296.082377,-9104.533087,-1302.362347
207.194240,-222.061783,-9474.636058,-1991.848295
207.194562,0.000000,-9252.574275,-1762.019645
207.194884,-222.061783,-9252.574275,-1455.581446
207.195206,-370.102971,-9326.594869,-1532.190996
207.195527,-148.041188,-9104.533087,-1532.190996
207.195849,0.000000,-9252.574275,-1532.190996
207.196171,0.000000,-9474.636058,-1378.971896
207.196493,0.000000,-9252.574275,-1378.971896
207.196815,0.000000,-9252.574275,-1532.190996
207.197137,0.000000,-9252.574275,-1532.190996
207.197459,-296.082377,-9030.512492,-1455.581446
207.197781,-148.041188,-9622.677246,-1378.971896
207.198102,0.000000,-9474.636058,-1302.362347
207.198424,-296.082377,-9474.636058,-1378.971896
207.198746,-222.061783,-9474.636058,-1378.971896
207.199068,-148.041188,-8882.471304,-1915.238745
207.199390,-592.164754,-9252.574275,-1149.143247
207.199712,0.000000,-9252.574275,-1608.800546
207.200034,-444.123565,-9400.615463,-1838.629195
207.200356,-444.123565,-9474.636058,-1838.629195
207.200677,-518.144159,-9622.677246,-1685.410096
207.200999,-518.144159,-9622.677246,-1302.362347
207.201321,-740.205942,-9400.615463,-1378.971896
207.201643,-518.144159,-9474.636058,-1532.190996
207.201965,-518.144159,-9252.574275,-1455.581446
207.202287,-666.185348,-9252.574275,-1685.410096
207.202609,-222.061783,-9474.636058,-1455.581446
207.202931,-592.164754,-9400.615463,-1378.971896
207.203252,-888.247130,-9622.677246,-1378.971896
207.203574,-666.185348,-9770.718434,-1532.190996
207.203896,-962.267725,-9992.780217,-1378.971896
207.204218,-592.164754,-9474.636058,-1072.533697
207.204540,0.000000,-9252.574275,-1149.143247
207.204862,-296.082377,-9178.553681,-1378.971896
207.205184,-444.123565,-9104.533087,-1608.800546
207.205506,-296.082377,-9252.574275,-1378.971896
207.205827,-296.082377,-9474.636058,-1455.581446
207.206149,-370.102971,-9474.636058,-1378.971896
207.206471,-740.205942,-9474.636058,-1072.533697
207.206793,-1036.288319,-9622.677246,-1378.971896
207.207115,-666.185348,-9474.636058,-1225.752797
207.207437,-444.123565,-9030.512492,-1302.362347
207.207759,222.061783,-8808.450710,-1608.800546
207.208080,370.102971,-8660.409521,-1608.800546
207.208402,666.185348,-9104.533087,-1455.581446
207.208724,1110.308913,-9622.677246,-1378.971896
207.209046,814.226536,-9992.780217,-689.485948
207.209368,370.102971,-9770.718434,0.000000
207.209690,-370.102971,-8734.430116,-306.438199
207.210012,74.020594,-8956.491898,-1378.971896
207.210334,-444.123565,-8882.471304,-1455.581446
207.210655,-962.267725,-8438.347739,-1532.190996
207.210977,-370.102971,-8438.347739,-1455.581446
207.211299,444.123565,-9104.533087,-2068.457845
207.211621,666.185348,-10362.883188,-1225.752797
207.211943,0.000000,-10584.944971,-612.876398
207.212265,-222.061783,-9918.759623,-612.876398
207.212587,814.226536,-9622.677246,-1685.410096
207.212909,1998.556043,-10214.842000,-2145.067394
207.213230,1998.556043,-9474.636058,-1072.533697
207.213552,1554.432478,-8142.265362,0.000000
207.213874,2590.720797,-8216.285956,-612.876398
207.214196,3923.091493,-9474.636058,-1225.752797
207.214518,3478.967927,-9474.636058,-612.876398
207.214840,2590.720797,-8512.368333,0.000000
207.215162,2368.659014,-8512.368333,-383.047749
207.215484,3182.885551,-8882.471304,-842.705048
207.215805,3108.864956,-9400.615463,-1149.143247
207.216127,2886.803174,-8364.327145,-1149.143247
207.216449,3404.947333,-7846.182985,-2145.067394
207.216771,4441.235652,-8586.388927,-2451.505594
207.217093,4737.318029,-10807.006753,-2298.286494
207.217415,4219.173869,-11029.068536,-1455.581446
207.217737,3849.070898,-10214.842000,-1225.752797
207.218059,3997.112087,-10436.903782,-1532.190996
207.218380,4515.256246,-10288.862594,-2451.505594
207.218702,3923.091493,-9992.780217,-2604.724693
207.219024,2886.803174,-8882.471304,-2374.896044
207.219346,2886.803174,-9104.533087,-1608.800546
207.219668,3330.926739,-9104.533087,-1378.971896
207.219990,4367.215058,-8734.430116,-2374.896044
207.220312,4145.153275,-8512.368333,-2145.067394
207.220634,5255.462188,-9400.615463,-1532.190996
207.220955,5477.523971,-8882.471304,-1608.800546
207.221277,5625.565159,-8956.491898,-1685.410096
207.221599,5033.400406,-8956.491898,-1991.848295
207.221921,4441.235652,-9992.780217,-1991.848295
207.222243,2368.659014,-10214.842000,-2681.334243
207.222565,592.164754,-11621.233289,-2604.724693
207.222887,-370.102971,-13027.624579,-1608.800546
207.223208,-962.267725,-13175.665768,-1225.752797
207.223530,-814.226536,-13249.686362,-536.266849
207.223852,-370.102971,-12509.480420,612.876398
207.224174,148.041188,-10955.047942,1608.800546
207.224496,0.000000,-9178.553681,1762.019645
207.224818,-222.061783,-7772.162391,1991.848295
207.225140,-1850.514855,-5995.668130,2451.505594
207.225462,-1924.535449,-4811.338623,842.705048
207.225783,-2886.803174,-4293.194464,-1072.533697
207.226105,-1702.473667,-4441.235652,-2145.067394
207.226427,222.061783,-4737.318029,-3677.258390
207.226749,2664.741391,-5921.647536,-4596.572988
207.227071,4441.235652,-7402.059420,-4903.011187
207.227393,4589.276840,-9696.697840,-3983.696590
207.227715,3108.864956,-11843.295072,-4443.353888
207.228037,1110.308913,-13471.748144,-4290.134789
207.228358,-518.144159,-14730.098246,-3907.087040
207.228680,-2146.597232,-14211.954086,-2604.724693
207.229002,-3404.947333,-13471.748144,-1762.019645
207.229324,-4145.153275,-12435.459826,689.485948
207.229646,-3923.091493,-11399.171507,2604.724693
207.229968,-3034.844362,-9104.533087,4213.525239
207.230290,-2516.700203,-6143.709319,4519.963438
207.230612,-1998.556043,-3923.091493,3447.429741
207.230933,-1776.494261,-3330.926739,2451.505594
207.231255,-2368.659014,-3478.967927,2451.505594
207.231577,-2886.803174,-2886.803174,2068.457845
207.231899,-1628.453072,-3849.070898,-1762.019645
207.232221,888.247130,-4959.379811,-6665.030833
207.232543,2664.741391,-8068.244768,-9959.241474
207.232865,2590.720797,-12731.542202,-9039.926876
207.233187,1628.453072,-18579.169144,-5439.278036
207.233508,1184.329507,-21910.095883,-3447.429741
207.233830,1036.288319,-21539.992912,-4903.011187
207.234152,888.247130,-18801.230927,-5362.668486
207.234474,370.102971,-16062.468941,-3294.210641
207.234796,-1184.329507,-11917.315666,-229.828649
207.235118,-2590.720797,-6957.935855,2757.943793
207.235440,-2738.761985,-3256.906145,5975.544884
207.235762,-1998.556043,-1924.535449,6511.811733
207.236083,-2294.638420,-1628.453072,4903.011187
207.236405,-3404.947333,-1480.411884,4979.620737
207.236727,-2368.659014,-1480.411884,2911.162892
207.237049,-222.061783,-3404.947333,383.047749
207.237371,1184.329507,-4811.338623,306.438199
207.237693,1776.494261,-4885.359217,-1149.143247
207.238015,4293.194464,-8438.347739,-7354.516781
207.238336,6883.915261,-12509.480420,-11797.870669
207.238658,7624.121203,-15396.283594,-10189.070123
207.238980,5921.647536,-17764.942608,-6588.421283
207.239302,2960.823768,-21762.054695,-3217.601092
207.239624,740.205942,-20207.622217,-2681.334243
207.239946,-296.082377,-13841.851115,-5132.839837
207.240268,-222.061783,-9400.615463,-4979.620737
207.240590,-814.226536,-7105.977043,-995.924147
207.240911,-2368.659014,-3182.885551,2681.334243
207.241233,-2516.700203,888.247130,4519.963438
207.241555,-1036.288319,-1480.411884,2987.772442
207.241877,-370.102971,-6291.750507,2068.457845
207.242199,-2516.700203,-5329.482782,1915.238745
207.242521,-3478.967927,-5773.606348,536.266849
207.242843,-740.205942,-8512.368333,-1991.848295
207.243165,4293.194464,-12435.459826,-3830.477490
207.243486,4737.318029,-15174.221811,-4366.744339
207.243808,2516.700203,-17542.880825,-2987.772442
207.244130,2664.741391,-15914.427753,-1608.800546
207.244452,4589.276840,-13323.706956,-4979.620737
207.244774,4293.194464,-14656.077652,-7507.735880
207.245096,2294.638420,-16062.468941,-4749.792088
207.245418,-1998.556043,-11843.295072,-1378.971896
207.245740,-5773.606348,-5847.626942,-536.266849
207.246061,-5107.421000,-3108.864956,-612.876398
207.246383,-3552.988522,-1036.288319,-3677.258390
207.246705,-3478.967927,-1036.288319,-6818.249932
207.247027,-6735.874072,-6291.750507,-1378.971896
207.247349,-9474.636058,-10955.047942,6741.640382
207.247671,-8364.327145,-10362.883188,5592.497135
207.247993,-3627.009116,-9252.574275,-2298.286494
207.248315,-814.226536,-10066.800811,-4903.011187
207.248636,-1110.308913,-9770.718434,-766.095498
207.248958,-3108.864956,-8586.388927,2834.553343
207.249280,-3330.926739,-9178.553681,3140.991542
207.249602,-592.164754,-9178.553681,-919.314598
207.249924,1258.350101,-9326.594869,-4136.915689
